date_visit,n_people,amount_fee
2023-11-11,0,0
2023-11-12,1950,1423300
2023-11-13,1080,817000
2023-11-14,406,352700
2023-11-15,358,313700
2023-11-16,341,305000
2023-11-17,617,505900
2023-11-18,1402,1072100
2023-11-19,1006,805800
2023-11-20,560,458800
2023-11-21,346,330900
2023-11-22,0,0
2023-11-23,1011,801200
2023-11-24,1955,1396800
2023-11-25,1089,854000
2023-11-26,632,529400
2023-11-27,307,282300
2023-11-28,129,106200
2023-11-29,60,56300
2023-11-30,75,60800
2023-12-01,107,86800
2023-12-02,297,310500
2023-12-03,318,326700
2023-12-04,102,86400
2023-12-05,38,22500
2023-12-06,5,6400
2023-12-07,19,9000
2023-12-08,70,57900
2023-12-09,266,293100
2023-12-10,205,214900
2023-12-11,36,36900
2023-12-12,21,27100
2023-12-13,0,0
2023-12-14,17,25700
2023-12-15,72,70100
2023-12-16,180,195000
2023-12-17,158,189000
2023-12-18,24,15000
2023-12-19,13,11400
2023-12-20,9,13000
2023-12-21,6,6600
2023-12-22,25,25100
2023-12-23,86,104900
2023-12-24,76,72400
2023-12-25,108,118900
2023-12-26,94,104700
2023-12-27,0,0
2023-12-28,164,179500
2023-12-29,255,293600
2023-12-30,393,380800
2023-12-31,0,0
2024-01-01,0,0
2024-01-02,185,174400
2024-01-03,99,124100
2024-01-04,51,49300
2024-01-05,34,32700
2024-01-06,50,66200
2024-01-07,26,19500
2024-01-08,7,4000
2024-01-09,10,9400
